entity_text,entity_type
國立臺北大學歷史,education
國立臺北大學人類,education
國立臺北大學圖書資訊,education
國立臺北大學日本語文,education
國立臺北大學戲劇,education
國立臺北大學土木工程,education
國立臺北大學機械工程,education
國立臺北大學化學工程,education
國立臺北大學工程科學及海洋工程,education
國立臺北大學材料科學與工程,education
國立臺北大學醫學工程,education
國立臺北大學物理,education
國立臺北大學地質科,education
國立臺北大學心理,education
國立臺北大學地理環境資源,education
國立臺北大學大氣科,education
國立臺北大學政治,education
國立臺北大學經濟,education
國立臺北大學社會,education
國立臺北大學社會工作,education
國立臺北大學法律,education
國立臺北大學公共衛生,education
國立臺北大學工商管理,education
國立臺北大學會計,education
國立臺北大學財務金融,education
國立臺北大學國際企業,education
國立臺北大學資訊管理,education
國立臺北大學醫學檢驗暨生物技術,education
國立臺北大學護理,education
國立臺北大學物理治療,education
國立臺北大學職能治療,education
國立臺北大學士後護理,education
國立臺北大學牙醫,education
國立臺北大學農藝,education
國立臺北大學生物環境系統工程,education
國立臺北大學農業化,education
國立臺北大學森林環境暨資源,education
國立臺北大學動物科學技術,education
國立臺北大學農業經濟,education
國立臺北大學園藝暨景觀,education
國立臺北大學生物產業傳播暨發展,education
國立臺北大學生物機電工程,education
國立臺北大學昆蟲,education
國立臺北大學植物病理與微生物,education
國立臺北大學獸醫,education
國立臺北大學電機工程,education
國立臺北大學資訊工程,education
國立臺北大學生命科,education
國立臺北大學生化科技,education
國立清華大學歷史,education
國立清華大學人類,education
國立清華大學圖書資訊,education
國立清華大學戲劇,education
國立清華大學土木工程,education
國立清華大學機械工程,education
國立清華大學化學工程,education
國立清華大學工程科學及海洋工程,education
國立清華大學材料科學與工程,education
國立清華大學醫學工程,education
國立清華大學物理,education
國立清華大學地質科,education
國立清華大學心理,education
國立清華大學地理環境資源,education
國立清華大學大氣科,education
國立清華大學政治,education
國立清華大學經濟,education
國立清華大學社會,education
國立清華大學社會工作,education
國立清華大學法律,education
國立清華大學公共衛生,education
國立清華大學工商管理,education
國立清華大學會計,education
國立清華大學財務金融,education
國立清華大學國際企業,education
國立清華大學資訊管理,education
國立清華大學醫學檢驗暨生物技術,education
國立清華大學護理,education
國立清華大學物理治療,education
國立清華大學職能治療,education
國立清華大學學士後護理,education
國立清華大學牙醫,education
國立清華大學農藝,education
國立清華大學生物環境系統工程,education
國立清華大學農業化,education
國立清華大學森林環境暨資源,education
國立清華大學動物科學技術,education
國立清華大學農業經濟,education
國立清華大學園藝暨景觀,education
國立清華大學生物產業傳播暨發展,education
國立清華大學生物機電工程,education
國立清華大學昆蟲,education
國立清華大學植物病理與微生物,education
國立清華大學獸醫,education
國立清華大學電機工程,education
國立清華大學資訊工程,education
國立清華大學生命科,education
國立清華大學生化科技,education
國立清華大學中文,education
國立清華大學外文,education
國立清華大學日文,education
國立清華大學電機,education
國立清華大學資工,education
國立清華大學化工,education
國立清華大學土木,education
國立清華大學機械,education
國立清華大學資管,education
國立清華大學材料,education
國立清華大學地理,education
國立清華大學中國文,education
國立清華大學外國語文,education
國立清華大學歷史,education
國立清華大學人類,education
國立清華大學圖書資訊,education
國立清華大學日本語文,education
國立清華大學戲劇,education
國立清華大學土木工程,education
